city,timestamp,temperature,season
New York,2010-09-06,18.538301649335025,autumn
New York,2010-09-07,10.588533929735366,autumn
New York,2010-09-08,10.158491713139869,autumn
New York,2010-09-09,13.249256498073771,autumn
New York,2010-09-10,15.817180871797541,autumn
New York,2010-09-11,24.657533544452424,autumn
New York,2010-09-12,9.218832414228885,autumn
New York,2010-09-13,13.678724236433023,autumn
New York,2010-09-14,12.16231026512633,autumn
New York,2010-09-15,12.776299804872565,autumn
New York,2010-09-16,12.049379669632973,autumn
New York,2010-09-17,12.871874350864449,autumn
New York,2010-09-18,6.2186631893169775,autumn
New York,2010-09-19,11.70938397797163,autumn
New York,2010-09-20,15.738665507876949,autumn
New York,2010-09-21,14.63121410192796,autumn
New York,2010-09-22,13.440551961176546,autumn
New York,2010-09-23,18.750224884220046,autumn
New York,2010-09-24,9.447661301090744,autumn
New York,2010-09-25,9.544501896766386,autumn
New York,2010-09-26,10.121964010773373,autumn
New York,2010-09-27,17.46107290680989,autumn
New York,2010-09-28,14.559198660756577,autumn
New York,2010-09-29,15.968255816238907,autumn
New York,2010-09-30,12.543723788964314,autumn
New York,2010-10-01,11.08967784254969,autumn
New York,2010-10-02,12.925720843805378,autumn
New York,2010-10-03,11.035218837348163,autumn
New York,2010-10-04,17.22274719139008,autumn
New York,2010-10-05,8.153989361368936,autumn
New York,2010-10-06,17.247657544953167,autumn
New York,2010-10-07,12.091372471977373,autumn
New York,2010-10-08,10.015696371389286,autumn
New York,2010-10-09,15.877961991228235,autumn
New York,2010-10-10,16.860495676386,autumn
New York,2010-10-11,16.432212996378727,autumn
New York,2010-10-12,13.670342698702767,autumn
New York,2010-10-13,17.56182618629668,autumn
New York,2010-10-14,12.884300273334713,autumn
New York,2010-10-15,15.136055790900288,autumn
New York,2010-10-16,12.136207201613853,autumn
New York,2010-10-17,12.44919707560977,autumn
New York,2010-10-18,15.03113102660992,autumn
New York,2010-10-19,12.554136629139238,autumn
New York,2010-10-20,20.679554233780138,autumn
New York,2010-10-21,20.15665514824229,autumn
New York,2010-10-22,19.481519812421627,autumn
New York,2010-10-23,9.549360817347981,autumn
New York,2010-10-24,13.990135239846158,autumn
New York,2010-10-25,11.803390707880288,autumn
New York,2010-10-26,18.12316106678884,autumn
New York,2010-10-27,14.34665681609414,autumn
New York,2010-10-28,22.39684960125655,autumn
New York,2010-10-29,15.163513988716073,autumn
New York,2010-10-30,17.263923817143926,autumn
New York,2010-10-31,16.259486831653195,autumn
New York,2010-11-01,13.563821342810014,autumn
New York,2010-11-02,11.510070532491751,autumn
New York,2010-11-03,17.101330059400322,autumn
New York,2010-11-04,11.869478033535424,autumn
New York,2010-11-05,17.812876036035124,autumn
New York,2010-11-06,12.070787142230829,autumn
New York,2010-11-07,24.632677276052036,autumn
New York,2010-11-08,19.969979623445777,autumn
New York,2010-11-09,2.850767424506222,autumn
New York,2010-11-10,14.733932610232793,autumn
New York,2010-11-11,22.901835474289285,autumn
New York,2010-11-12,23.276818637960417,autumn
New York,2010-11-13,14.712329089899956,autumn
New York,2010-11-14,16.899677350119994,autumn
New York,2010-11-15,10.718122060072744,autumn
New York,2010-11-16,15.614697842612633,autumn
New York,2010-11-17,22.759369006910518,autumn
New York,2010-11-18,6.96511388333243,autumn
New York,2010-11-19,12.031677175284525,autumn
New York,2010-11-20,18.372751204797957,autumn
New York,2010-11-21,-1.515184259329807,autumn
New York,2010-11-22,15.602448793731012,autumn
New York,2010-11-23,15.936438638234753,autumn
New York,2010-11-24,-0.005507316483903679,autumn
New York,2010-11-25,7.443536194543192,autumn
New York,2010-11-26,17.561889136089977,autumn
New York,2010-11-27,15.938230935530106,autumn
New York,2010-11-28,6.558119519449103,autumn
New York,2010-11-29,16.897497441631216,autumn
New York,2010-11-30,18.04448540148837,autumn
New York,2010-12-01,6.119389045423449,winter
New York,2010-12-02,-2.202896109162332,winter
New York,2010-12-03,-4.179214303667384,winter
New York,2010-12-04,-1.4747738781583122,winter
New York,2010-12-05,-2.329735911211736,winter
New York,2010-12-06,2.5918453525193517,winter
New York,2010-12-07,6.5416375559927715,winter
New York,2010-12-08,-7.115828748029317,winter
New York,2010-12-09,-3.0006471816450904,winter
New York,2010-12-10,8.789745185968373,winter
New York,2010-12-11,-1.069951874220242,winter
New York,2010-12-12,2.0669728865155634,winter
New York,2010-12-13,-1.9977065241987546,winter
New York,2010-12-14,0.4395495522116158,winter
New York,2010-12-15,1.443890194477663,winter
New York,2010-12-16,-0.2678345507582145,winter
New York,2010-12-17,-6.783048222459943,winter
New York,2010-12-18,1.5046464865603895,winter
New York,2010-12-19,4.275256307404386,winter
New York,2010-12-20,5.291926551789378,winter
New York,2010-12-21,-0.23189168515754227,winter
New York,2010-12-22,2.048424672132365,winter
New York,2010-12-23,-8.455534183167355,winter
New York,2010-12-24,2.579168207144846,winter
New York,2010-12-25,-3.3916455866602053,winter
New York,2010-12-26,-3.1565877472111072,winter
New York,2010-12-27,-0.5882480474774128,winter
New York,2010-12-28,-0.3998790454887763,winter
New York,2010-12-29,11.661588940892686,winter
New York,2010-12-30,-0.8095010614505821,winter
New York,2010-12-31,-3.504871409180011,winter
New York,2011-01-01,1.758873971458348,winter
New York,2011-01-02,1.3960503224004064,winter
New York,2011-01-03,-10.19296588975475,winter
New York,2011-01-04,4.527100551985231,winter
New York,2011-01-05,1.2821626444968954,winter
New York,2011-01-06,-1.9955370984337142,winter
New York,2011-01-07,6.467188595447845,winter
New York,2011-01-08,-6.808848477601042,winter
New York,2011-01-09,5.022295509290963,winter
New York,2011-01-10,2.347004056525723,winter
New York,2011-01-11,0.985474446063125,winter
New York,2011-01-12,-8.429865527403987,winter
New York,2011-01-13,-6.336534179413187,winter
New York,2011-01-14,-1.5619303186094824,winter
New York,2011-01-15,0.28165575805584475,winter
New York,2011-01-16,5.0175574472820985,winter
New York,2011-01-17,-4.091755567706149,winter
New York,2011-01-18,7.316415995184421,winter
New York,2011-01-19,-0.622914707456227,winter
New York,2011-01-20,0.07889278200017796,winter
New York,2011-01-21,2.4390381813825277,winter
New York,2011-01-22,-2.8126946786555966,winter
New York,2011-01-23,6.648127612863499,winter
New York,2011-01-24,7.229595636429705,winter
New York,2011-01-25,-7.709764417938638,winter
New York,2011-01-26,-1.3474785796077349,winter
New York,2011-01-27,0.62217750759535,winter
New York,2011-01-28,-7.201417639540525,winter
New York,2011-01-29,4.471506842595923,winter
New York,2011-01-30,-0.27697792834558055,winter
New York,2011-01-31,7.137083244282697,winter
New York,2011-02-01,-3.027857355183559,winter
New York,2011-02-02,6.032844782324403,winter
New York,2011-02-03,2.2524391260212777,winter
New York,2011-02-04,-6.640892046361131,winter
New York,2011-02-05,6.234111669388634,winter
New York,2011-02-06,-10.438310939679212,winter
New York,2011-02-07,5.745745709130411,winter
New York,2011-02-08,-11.164922848046322,winter
New York,2011-02-09,2.500084423389601,winter
New York,2011-02-10,-0.48640942958680056,winter
New York,2011-02-11,6.390003587862758,winter
New York,2011-02-12,3.3649106819249774,winter
New York,2011-02-13,8.521310903962988,winter
New York,2011-02-14,-3.408742641202246,winter
New York,2011-02-15,-2.330339953678297,winter
New York,2011-02-16,-1.8119214181081298,winter
New York,2011-02-17,3.253433475466181,winter
New York,2011-02-18,6.941909108143882,winter
New York,2011-02-19,1.9502863131218793,winter
New York,2011-02-20,-1.0954160191308528,winter
New York,2011-02-21,0.8732498695495439,winter
New York,2011-02-22,-4.3489597192786675,winter
New York,2011-02-23,1.056738287171193,winter
New York,2011-02-24,11.404599177674973,winter
New York,2011-02-25,0.541720071367394,winter
New York,2011-02-26,-0.46981426022102735,winter
New York,2011-02-27,8.711856933574978,winter
New York,2011-02-28,1.5982712520845876,winter
New York,2011-03-01,17.055864945911928,spring
New York,2011-03-02,5.06157528231164,spring
New York,2011-03-03,12.809868315206764,spring
New York,2011-03-04,10.158806736523175,spring
New York,2011-03-05,7.079217832411037,spring
New York,2011-03-06,14.379061688560952,spring
New York,2011-03-07,7.550654396858238,spring
New York,2011-03-08,-1.352345208621506,spring
New York,2011-03-09,10.522138608447792,spring
New York,2011-03-10,8.37739481997184,spring
New York,2011-03-11,22.89157879244535,spring
New York,2011-03-12,13.223981510236419,spring
New York,2011-03-13,12.028322350963714,spring
New York,2011-03-14,15.028907424190924,spring
New York,2011-03-15,1.4477826508773872,spring
New York,2011-03-16,16.540187185505644,spring
New York,2011-03-17,3.1730033125812684,spring
New York,2011-03-18,9.484458591676624,spring
New York,2011-03-19,5.7691665828696275,spring
New York,2011-03-20,13.410773825508079,spring
New York,2011-03-21,12.859634497864393,spring
New York,2011-03-22,10.759969121795802,spring
New York,2011-03-23,14.218592023797115,spring
New York,2011-03-24,13.343886959017732,spring
New York,2011-03-25,-3.166040409314048,spring
New York,2011-03-26,8.789564363355971,spring
New York,2011-03-27,13.905362584905982,spring
New York,2011-03-28,2.1878210229535524,spring
New York,2011-03-29,5.50027525390693,spring
New York,2011-03-30,10.578490670194052,spring
New York,2011-03-31,10.59601779842026,spring
New York,2011-04-01,12.563450984278454,spring
New York,2011-04-02,6.603858385342737,spring
New York,2011-04-03,7.466435651351374,spring
New York,2011-04-04,6.005461395170444,spring
New York,2011-04-05,20.453864375209893,spring
New York,2011-04-06,2.648235959224311,spring
New York,2011-04-07,10.18794032245961,spring
New York,2011-04-08,5.021314439886382,spring
New York,2011-04-09,14.709629131725581,spring
New York,2011-04-10,16.728198045690064,spring
New York,2011-04-11,22.20917882529929,spring
New York,2011-04-12,10.932668184487136,spring
New York,2011-04-13,14.69471247376066,spring
New York,2011-04-14,10.253204720108062,spring
New York,2011-04-15,10.305706962479313,spring
New York,2011-04-16,7.953037431665785,spring
New York,2011-04-17,5.226090747397307,spring
New York,2011-04-18,15.340705615101745,spring
New York,2011-04-19,8.599387482929556,spring
New York,2011-04-20,11.951778028836825,spring
New York,2011-04-21,3.9747779283780638,spring
New York,2011-04-22,15.001649961710728,spring
New York,2011-04-23,6.603006386478595,spring
New York,2011-04-24,11.724672324044914,spring
New York,2011-04-25,5.719520909632884,spring
New York,2011-04-26,3.876507740308316,spring
New York,2011-04-27,6.554480932848391,spring
New York,2011-04-28,13.155046231806585,spring
New York,2011-04-29,8.241950824055465,spring
New York,2011-04-30,8.325312833166398,spring
New York,2011-05-01,14.651787061058881,spring
New York,2011-05-02,15.793244316405488,spring
New York,2011-05-03,17.487747983039338,spring
New York,2011-05-04,4.214874205559084,spring
New York,2011-05-05,19.424255823710823,spring
New York,2011-05-06,8.710298998223461,spring
New York,2011-05-07,18.740024740782683,spring
New York,2011-05-08,10.739629181616422,spring
New York,2011-05-09,3.333466689334317,spring
New York,2011-05-10,17.6864822424547,spring
New York,2011-05-11,6.068263597867356,spring
New York,2011-05-12,11.574225799106223,spring
New York,2011-05-13,13.383123610920066,spring
New York,2011-05-14,6.734158402934344,spring
New York,2011-05-15,4.75043414057609,spring
New York,2011-05-16,11.193247461877528,spring
New York,2011-05-17,0.055482426888294745,spring
New York,2011-05-18,11.494488806856971,spring
New York,2011-05-19,12.245914923108353,spring
New York,2011-05-20,8.212196356329756,spring
New York,2011-05-21,7.8697309566373335,spring
New York,2011-05-22,6.297160128251236,spring
New York,2011-05-23,14.96893670573938,spring
New York,2011-05-24,10.764455411964546,spring
New York,2011-05-25,6.142336234445164,spring
New York,2011-05-26,7.934445852490485,spring
New York,2011-05-27,8.904150922454035,spring
New York,2011-05-28,7.993431063249841,spring
New York,2011-05-29,12.66466282961184,spring
New York,2011-05-30,7.0634421016737905,spring
New York,2011-05-31,11.755195781998944,spring
New York,2011-06-01,25.756616979526488,summer
New York,2011-06-02,27.88239643170094,summer
New York,2011-06-03,25.886576196751633,summer
New York,2011-06-04,21.702955904705014,summer
New York,2011-06-05,29.0332580104968,summer
New York,2011-06-06,29.226203388599135,summer
New York,2011-06-07,27.739202202940916,summer
New York,2011-06-08,24.474933626004763,summer
New York,2011-06-09,26.799709888854927,summer
New York,2011-06-10,19.517128233514686,summer
New York,2011-06-11,21.981009580903624,summer
New York,2011-06-12,27.625705277625368,summer
New York,2011-06-13,20.964608377233372,summer
New York,2011-06-14,24.630518525759502,summer
New York,2011-06-15,26.933772813257487,summer
New York,2011-06-16,18.17902389838419,summer
New York,2011-06-17,13.350180450668939,summer
New York,2011-06-18,27.40770808661975,summer
New York,2011-06-19,21.769150706038538,summer
New York,2011-06-20,30.013040726330175,summer
New York,2011-06-21,22.494860931997703,summer
New York,2011-06-22,16.32440744566204,summer
New York,2011-06-23,26.66302738299431,summer
New York,2011-06-24,27.251237091152753,summer
New York,2011-06-25,23.147891206837304,summer
New York,2011-06-26,20.268828785267832,summer
New York,2011-06-27,36.98036653988462,summer
New York,2011-06-28,28.328274630712222,summer
New York,2011-06-29,25.154613979586927,summer
New York,2011-06-30,24.250026470156346,summer
New York,2011-07-01,20.721339862794377,summer
New York,2011-07-02,19.56524475892522,summer
New York,2011-07-03,25.99901470510022,summer
New York,2011-07-04,33.981978695007975,summer
New York,2011-07-05,34.19172758358294,summer
New York,2011-07-06,30.550019553524027,summer
New York,2011-07-07,21.827756048505364,summer
New York,2011-07-08,23.603412009672876,summer
New York,2011-07-09,11.63267400823649,summer
New York,2011-07-10,17.623359943592096,summer
New York,2011-07-11,29.229498591072694,summer
New York,2011-07-12,23.348798769037696,summer
New York,2011-07-13,25.40801138699286,summer
New York,2011-07-14,25.72841216647124,summer
New York,2011-07-15,26.13053003436782,summer
New York,2011-07-16,29.112093582769237,summer
New York,2011-07-17,27.32743834355404,summer
New York,2011-07-18,20.9051476371032,summer
New York,2011-07-19,28.521272540068328,summer
New York,2011-07-20,23.983775363290594,summer
New York,2011-07-21,27.625935594137044,summer
New York,2011-07-22,16.87432784734052,summer
New York,2011-07-23,19.7884767229359,summer
New York,2011-07-24,19.364006716720347,summer
New York,2011-07-25,32.0757507954644,summer
New York,2011-07-26,24.273980684019474,summer
New York,2011-07-27,29.23792291017168,summer
New York,2011-07-28,27.930707364494133,summer
New York,2011-07-29,31.211358974537134,summer
New York,2011-07-30,26.94609672487223,summer
New York,2011-07-31,30.783311836266346,summer
New York,2011-08-01,22.83855537057101,summer
New York,2011-08-02,30.792406671625827,summer
New York,2011-08-03,21.745998112408316,summer
New York,2011-08-04,19.524856498528294,summer
New York,2011-08-05,13.749901086405671,summer
New York,2011-08-06,28.355747653602382,summer
New York,2011-08-07,23.04298848766616,summer
New York,2011-08-08,21.365387044384534,summer
New York,2011-08-09,32.07534041832827,summer
New York,2011-08-10,22.269248973851145,summer
New York,2011-08-11,24.040426117431057,summer
New York,2011-08-12,27.44424432519173,summer
New York,2011-08-13,32.71185955318033,summer
New York,2011-08-14,22.546789026875047,summer
New York,2011-08-15,29.743556233896346,summer
New York,2011-08-16,25.74560212096035,summer
New York,2011-08-17,24.90293808876162,summer
New York,2011-08-18,15.58486460874527,summer
New York,2011-08-19,24.305534801777448,summer
New York,2011-08-20,20.555964812392396,summer
New York,2011-08-21,23.789097496415437,summer
New York,2011-08-22,15.212427342364746,summer
New York,2011-08-23,19.222069081853846,summer
New York,2011-08-24,27.517842403508794,summer
New York,2011-08-25,19.59717553404353,summer
New York,2011-08-26,21.283930582370953,summer
New York,2011-08-27,25.008244214975363,summer
New York,2011-08-28,27.082457245399823,summer
New York,2011-08-29,21.192497449384835,summer
New York,2011-08-30,28.447435190231072,summer
New York,2011-08-31,32.2915958483271,summer
New York,2011-09-01,24.673506780520555,autumn
New York,2011-09-02,14.58377325733777,autumn
New York,2011-09-03,18.821794359201974,autumn
New York,2011-09-04,19.968573341174807,autumn
New York,2011-09-05,10.676643274219723,autumn
New York,2011-09-06,16.173194163971058,autumn
New York,2011-09-07,8.466007328213038,autumn
New York,2011-09-08,9.630981608402427,autumn
New York,2011-09-09,12.500055928479219,autumn
New York,2011-09-10,20.859489030774878,autumn
New York,2011-09-11,21.484621198352556,autumn
New York,2011-09-12,18.818211146705202,autumn
New York,2011-09-13,20.040220765758843,autumn
New York,2011-09-14,9.753352968440712,autumn
New York,2011-09-15,11.247151749870925,autumn
New York,2011-09-16,11.752491554248852,autumn
New York,2011-09-17,25.595004867443365,autumn
New York,2011-09-18,15.79667094710087,autumn
New York,2011-09-19,12.135179580943037,autumn
New York,2011-09-20,12.879509391030934,autumn
New York,2011-09-21,20.717926963849173,autumn
New York,2011-09-22,14.739289966965101,autumn
New York,2011-09-23,20.12263949553479,autumn
New York,2011-09-24,16.822965902963972,autumn
New York,2011-09-25,4.856498154443858,autumn
New York,2011-09-26,14.477411674707751,autumn
New York,2011-09-27,10.989798807789999,autumn
New York,2011-09-28,11.728139962284878,autumn
New York,2011-09-29,19.806984822896833,autumn
New York,2011-09-30,8.12814500527752,autumn
New York,2011-10-01,17.716344952896534,autumn
New York,2011-10-02,12.993152665524033,autumn
New York,2011-10-03,11.676137665369723,autumn
New York,2011-10-04,15.093599304433495,autumn
New York,2011-10-05,12.029355220004424,autumn
New York,2011-10-06,14.722464781778038,autumn
New York,2011-10-07,15.544545884249839,autumn
New York,2011-10-08,16.7683261583381,autumn
New York,2011-10-09,16.241950582495377,autumn
New York,2011-10-10,8.551578217633736,autumn
New York,2011-10-11,15.930624593063365,autumn
New York,2011-10-12,10.771309713516162,autumn
New York,2011-10-13,16.17965354156728,autumn
